id_usuario,pagina,region,dispositivo,conversion,gasto,clics
d38b3206-6db2-480f-aba8-413d490f9308,B,Centro,Mobile,1,79.45,71
ad4cd144-18e2-4253-b2ee-28b5423e2212,B,Norte,Desktop,0,0,0
2353a386-6842-4a0f-9349-b81ed5c4ec02,A,Norte,Mobile,0,0,0
6ad36004-6280-4624-b14d-5d719fc65c65,A,Norte,Mobile,0,0,0
7a2d3a04-c9d8-4176-bcd5-b969a8078bac,A,Norte,Mobile,0,0,0
9308c187-2939-49af-b8aa-b3ad2e39e422,A,Centro,Mobile,0,0,0
292b6c6d-9f85-4fe1-a6b5-19938e070729,B,Norte,Mobile,0,0,0
bb7b4ee6-e589-4952-a923-d0495a1d4c18,B,Norte,Desktop,0,0,0
53e99fd2-6b68-4f4e-8f00-c6c1d0f36db3,B,Centro,Mobile,0,0,0
3d9f4568-c8e9-40ed-b069-ec3c3476ede0,A,Centro,Mobile,0,0,0
923dff6e-21fa-4c72-a3d4-713781b7eaad,B,Centro,Desktop,1,76.44,76
3080135d-df59-47bc-8dae-429b8d4a78f5,B,Centro,Mobile,0,0,0
69b9bd9e-1c9b-4a5d-a2f9-195202662630,B,Norte,Mobile,0,0,0
5d3980e7-3c7d-4c24-8742-bd458b0a9ad6,B,Norte,Mobile,1,42.36,37
073d1fb5-c987-4bd1-94da-81baa3231fbe,A,Norte,Mobile,0,0,0
73922f0c-5b8b-4309-978f-3169fc5b9e02,A,Centro,Mobile,0,0,0
2ed97453-658b-4e03-ab2c-ac893b610f6d,A,Norte,Mobile,0,0,0
e0ed62b2-25b5-49dc-a8e1-5eed198846b6,B,Centro,Desktop,0,0,0
3b20cf19-7a35-4ed6-a47e-c7babc6c1c2f,A,Norte,Mobile,0,0,0
23cb632e-7f81-4bda-a6b0-b2dbb4c6105f,A,Sur,Desktop,0,0,0
fcc77fbd-5e51-4622-acf2-c56393cdd6de,A,Centro,Mobile,0,0,0
cc88a4ff-64c4-4b86-a961-516ce210f16a,A,Centro,Mobile,0,0,0
ccd5bc89-3efd-4ba2-b7f6-5d3336f6ef3c,B,Sur,Mobile,0,0,0
8ea0a1ec-3934-4acc-a6e5-a7f8258dc317,B,Centro,Mobile,0,0,0
501d86a8-cc02-40d1-8067-a9b4034deb43,A,Centro,Mobile,0,0,0
aba791ba-da22-4c6e-b57d-d990a33f8280,A,Sur,Desktop,0,0,0
ef42fee0-83e6-4e0a-a9ab-e87d856e0f43,A,Centro,Desktop,1,46.54,47
1089673b-8ff1-44cd-a2ff-03343b20c34e,A,Sur,Mobile,0,0,0
baabd54b-a275-4f9f-8aaa-ec00d3facf81,A,Norte,Mobile,0,0,0
5c764b3c-e28b-4b6a-b25e-1fdc6847d96b,A,Sur,Mobile,0,0,0
da5a5c9c-8a25-4caa-9ea5-90a5fd79782d,A,Norte,Desktop,0,0,0
8a9dd03a-4f36-49b7-b2da-9d128dee2277,B,Norte,Mobile,0,0,0
5b761d08-4f78-4706-b47f-2248034dcf4f,B,Centro,Mobile,0,0,0
f5b024a2-54a1-4ee9-88ed-5ba0c127a566,A,Norte,Mobile,0,0,0
7fe293e6-fe24-408c-a087-d79687537f8a,A,Norte,Mobile,0,0,0
e6fe2e60-5900-4c1a-b0c7-ccd29751db67,B,Norte,Mobile,0,0,0
3a8fa7cc-9478-4df2-9a06-c4f9adaff9c6,B,Centro,Desktop,0,0,0
754524d3-30d5-4c0d-8125-9a9cd35bb7d7,B,Sur,Mobile,1,46.81,42
a07ea0ba-23f1-4709-9bd5-60c10d483184,B,Centro,Mobile,0,0,0
bfa7cca1-c835-4683-8f6d-3d4d6d391769,A,Sur,Desktop,0,0,0
62509999-5f8b-47a3-bc7f-f052be4b7988,A,Centro,Mobile,0,0,0
06aadbce-9bc3-4c86-99cc-7067fbdbbdd2,B,Norte,Desktop,0,0,0
46d64c54-a9d0-4176-b474-edbbe426ad35,A,Norte,Mobile,0,0,0
4c11f1fe-1c4b-4d41-8e88-8482cc70515a,B,Centro,Mobile,0,0,0
677062a4-b82b-4a22-a573-f5989590d979,B,Norte,Mobile,1,50.25,45
3f6a8f19-5234-4850-97c5-e3e0e7cad493,B,Norte,Mobile,0,0,0
18cfece3-f4d9-4965-ad51-d0a700a62a49,A,Centro,Mobile,0,0,0
8892e1a7-5a4c-4150-88fe-701c41142392,B,Centro,Mobile,0,0,0
071c1943-ae82-4c9c-8e6e-7e666f6c8b6a,A,Norte,Mobile,0,0,0
dc5b0855-d403-4e66-bb00-378edf881405,B,Sur,Desktop,0,0,0
77e4fab3-daa0-4a18-8688-6733070e1974,B,Centro,Mobile,0,0,0
29e28adc-809c-4512-b1a7-4fc5cbf33c76,A,Centro,Desktop,0,0,0
e37afa5b-1186-462e-98ac-b1be6b67a305,B,Sur,Mobile,0,0,0
22a780d8-421a-4294-ada9-76e9e94090f2,B,Norte,Desktop,0,0,0
edde8357-6b41-44f5-bc92-0e5718520766,A,Centro,Mobile,0,0,0
95cd448b-4224-4566-8a88-40fc6b4d84f5,A,Sur,Mobile,0,0,0
fadb9dbf-f531-4a2e-957d-3312b071f067,A,Centro,Mobile,0,0,0
f962f61a-dffe-4d19-9da0-588209d25a20,A,Sur,Desktop,0,0,0
793f37e1-2e3e-4970-bb9e-49b5bd1763bb,A,Centro,Desktop,0,0,0
7546135e-6400-4beb-b9ed-bd313b9689bb,B,Centro,Mobile,0,0,0
9a62dd9f-9765-4cc4-9041-dded127f7d42,A,Norte,Desktop,0,0,0
705ca9ff-c8e4-4eaa-9eee-f4e6b572aaaa,A,Sur,Mobile,0,0,0
d47d7841-db3f-4def-9eaa-ecabb00193f4,B,Sur,Mobile,0,0,0
37e1745d-f384-4b93-a164-b2b20d06cc97,A,Sur,Desktop,0,0,0
638e71a8-a78a-4861-a960-6e8821cead40,B,Centro,Mobile,0,0,0
3792c0d6-94e9-4822-9384-59085504bb33,A,Norte,Mobile,0,0,0
10b6f0e1-1514-4f33-a23e-0f6ac3439b80,A,Norte,Desktop,0,0,0
a83cee76-4012-4c5f-8bd4-391aeabbb6d9,B,Sur,Desktop,0,0,0
c908adbe-3f15-4c26-a087-462d2020572e,B,Norte,Mobile,1,66.08,59
6e407100-e09b-4c35-899d-0f4bef2ee916,B,Norte,Mobile,0,0,0
43fc9a62-37d7-427c-be5a-1475bb675365,B,Centro,Mobile,0,0,0
f502530f-0486-4145-bd04-df8492b80026,B,Centro,Mobile,0,0,0
c9327e6a-a54a-435b-a786-67da8ee5fd75,A,Centro,Mobile,0,0,0
d359cadb-298e-4c99-b76f-6a8504265504,A,Centro,Desktop,0,0,0
2b6e7b71-6642-4761-8fbf-33439cef16cb,B,Centro,Mobile,0,0,0
bcf20ee9-19da-4159-a3de-c964a7aef644,B,Sur,Mobile,0,0,0
a272eea8-fd87-4af6-bd43-89b74cfe79ec,B,Norte,Desktop,0,0,0
67a3b3db-acee-4568-83db-053005877978,A,Norte,Desktop,0,0,0
d857a8ef-6cc6-4377-8941-e956a0a087e1,A,Centro,Mobile,0,0,0
d78bf5be-859d-4507-bae4-91916d3cc994,B,Sur,Mobile,1,85.99,77
547706ee-c0ca-477d-a10a-f7aaa470700e,A,Norte,Desktop,0,0,0
b35619f7-4adf-4617-9461-02aa5db4146b,B,Norte,Mobile,0,0,0
3c5db65a-d70a-4861-9d8a-235cbf3b3094,B,Centro,Mobile,0,0,0
3c5ea46e-243b-42c1-a73a-a42da7a01e2e,A,Centro,Mobile,0,0,0
3b38b41c-bf65-4374-a1fb-970bbebd7764,B,Sur,Mobile,0,0,0
4425094c-9217-4519-be79-fbf45cd94f7f,B,Sur,Mobile,0,0,0
feb324cf-6a7b-461c-ac0c-f7b2bf10a552,A,Centro,Desktop,0,0,0
d9b97be3-ccd7-4a48-8ce9-6f44c69c675e,B,Centro,Desktop,0,0,0
31a40082-7ab9-4ad8-93b0-b7ac678090b1,B,Norte,Mobile,1,80.16,72
19d7b683-8bc7-43e4-ad1f-6ac6542dabc6,B,Centro,Desktop,0,0,0
c53c84ef-746f-4fa7-8327-5fae9bb2a7cd,A,Centro,Mobile,1,66.1,59
32687450-eb1c-4b02-8ffe-37fb65054e0d,B,Norte,Desktop,0,0,0
ff1b3d67-1096-465c-a16a-1502c3eef180,A,Norte,Desktop,0,0,0
0c12b317-4103-4920-8118-00f1c61d9f0f,A,Sur,Desktop,0,0,0
dc56c9ab-5e98-4b86-b15c-9c9c1dbb507b,B,Centro,Mobile,0,0,0
4ff84673-7dd0-47be-ac33-c1d5ec4ff0d9,A,Centro,Desktop,1,58.79,59
578b610f-2cfe-4bb4-9985-868a80afafd4,A,Norte,Mobile,0,0,0
6d21b0ca-0ff8-48be-8026-458a175b6fb2,B,Centro,Mobile,0,0,0
334ba29f-b4ee-4eec-ab50-6ed6ca114a51,B,Sur,Mobile,0,0,0
db610749-d8e0-4bbf-81a2-b11d7763a3e3,B,Norte,Mobile,0,0,0
ea4384b5-327e-40e6-b76c-2ac2203b275c,B,Centro,Mobile,0,0,0
f8ae3394-905f-410e-b07d-888e46dfd2f2,A,Norte,Mobile,0,0,0
65d711ca-f1ea-4afd-a2ea-2c756d5c9bd0,A,Centro,Mobile,0,0,0
7360f800-8291-450f-9fdd-88119e14ea84,A,Sur,Desktop,1,59.88,60
f7320da0-b8c7-45d7-bebf-d4e67021860b,B,Centro,Mobile,0,0,0
2f4bdd59-71b1-494c-87f5-5f4b534a94c0,B,Sur,Mobile,0,0,0
6877c90d-a7f4-44e5-b85b-a17deb0f833c,B,Sur,Mobile,0,0,0
f22689fa-368e-4d53-97e2-3137f7c46471,B,Sur,Mobile,0,0,0
ca06b010-b635-449d-9198-0dbd2eb6854a,A,Sur,Mobile,0,0,0
d8a0b94e-6ac8-4ca3-8a82-7dc826c956a5,A,Norte,Desktop,0,0,0
da4ff7f6-7a25-40d0-ae52-8b92eef518f5,A,Sur,Desktop,0,0,0
5413733a-c0db-47b9-97a0-bd331ee949ab,B,Norte,Mobile,0,0,0
ae8a2907-13fe-482a-8c08-12ec39fcc034,A,Norte,Mobile,0,0,0
6345d500-a37e-4061-8cbc-43f46f3f0d77,B,Norte,Mobile,0,0,0
d2f40b45-2638-4997-9888-fff40bd4df67,A,Norte,Mobile,0,0,0
2a90014b-4895-48bd-9972-fe4f75a705d9,A,Centro,Desktop,0,0,0
499585af-3fb5-48e5-a023-d1da6e293f50,A,Centro,Mobile,0,0,0
701dc0bd-8b0d-495d-a6f5-87469c0d3702,B,Norte,Desktop,0,0,0
b56395f3-0bd5-4999-af7c-6a4c16d1b86c,B,Centro,Desktop,0,0,0
1dd0d936-0387-4df4-bb48-aa5394b48108,A,Centro,Mobile,0,0,0
198de22d-4026-4dec-b48b-73d68b23c0d4,A,Sur,Mobile,0,0,0
2bd89e79-2981-4933-9d1a-887574379bbc,B,Norte,Mobile,0,0,0
6fdfa41d-068a-448d-807c-672f94b8876b,A,Norte,Mobile,0,0,0
9e8e30b0-18c4-4b79-9d0f-02b9040e574f,B,Norte,Mobile,1,72.87,65
534fe502-a275-4102-bb81-04856ffee7f3,B,Norte,Desktop,0,0,0
274f70db-c1ca-4be3-9a25-bf2dc7ffb80e,A,Centro,Desktop,0,0,0
14bb9c06-a3b9-4eb3-96d6-d762a9dbff4a,A,Centro,Desktop,0,0,0
a0732f11-2f45-42fc-9848-5c12095f8962,B,Norte,Desktop,0,0,0
14523e6e-b9d1-4757-b3f2-31cc3fd4adbd,A,Norte,Mobile,0,0,0
347462fb-3dac-4916-994f-ce5804b1120b,A,Norte,Mobile,0,0,0
bbfc4c04-266e-4f78-9a6b-57920c9c3f6a,B,Sur,Mobile,1,51.77,46
fdb23914-1774-4c89-adfb-a585db571548,B,Norte,Mobile,0,0,0
cafee92d-201d-4406-ac1d-0be263135f57,B,Sur,Mobile,0,0,0
149add33-e6a4-4dc2-8e21-6c7a36202f40,B,Centro,Desktop,0,0,0
9559bc8d-8e24-403e-abb3-e68ec1c18400,A,Norte,Mobile,0,0,0
e4d0c656-6b2b-45d1-9a11-155eb08f63b6,A,Sur,Mobile,0,0,0
dd576942-237c-42af-8547-a23a5c6af4fe,B,Sur,Desktop,0,0,0
03b48232-0a09-4709-b750-544df39ccf42,B,Centro,Desktop,0,0,0
70f0535e-bc44-4d98-bdd5-64289db770e4,A,Centro,Mobile,0,0,0
eaa96433-ad8e-4fb1-b0ad-e4f97f4025a2,B,Centro,Mobile,0,0,0
392d6a58-24ae-4e02-befe-ed7f9fe3bfba,A,Norte,Desktop,0,0,0
7f15d414-4d9f-47d9-8032-2cff7cfe6f37,A,Norte,Mobile,0,0,0
40714020-c47b-4c35-9d32-0ffd5f238a3d,A,Sur,Desktop,0,0,0
967d5bb9-b16b-4f65-b5c8-f40e3dc6241d,A,Sur,Mobile,0,0,0
6fb158b4-f6bd-468b-9e7b-63fd49b2e048,A,Norte,Desktop,0,0,0
d179acd5-4296-4ec1-ae58-e77f57837df1,A,Sur,Desktop,0,0,0
0d361cff-312b-4cac-9544-773e704ff0d2,A,Centro,Desktop,1,70.1,70
eda687d3-881a-489a-8903-4efbef530103,B,Norte,Mobile,0,0,0
a1cfdc4e-5614-4a6e-8fd1-a035c62495c3,B,Centro,Mobile,0,0,0
6fab2623-1bb2-45e7-8ce5-0f1e5fa951e8,B,Centro,Desktop,0,0,0
4d648045-9c41-4e2b-abdd-b39bda182223,B,Sur,Mobile,0,0,0
adbe4b31-f133-43f0-8d35-d060e7d61148,A,Sur,Desktop,0,0,0
badafa1b-fb43-45a4-9333-34eb092a00e6,A,Norte,Desktop,0,0,0
7b725a02-1bbd-44e2-912c-158694ca3d73,B,Centro,Mobile,0,0,0
fc138552-0348-47f4-a84e-a71b4574f6e6,A,Sur,Desktop,0,0,0
0b060535-e796-4667-b12f-af1077ebad65,B,Sur,Mobile,0,0,0
7f6e4423-5255-43e5-86b6-12e4a0fcbd57,A,Norte,Desktop,0,0,0
48e8cbb5-d19d-4283-a54f-41f7e9723e1b,B,Centro,Desktop,0,0,0
6e6d9fe7-ef79-486f-b22a-490dcd340936,A,Sur,Mobile,0,0,0
e9e2b48a-8399-4b80-87e1-3515d33dd15e,B,Norte,Mobile,1,39.47,35
2cb0617f-aad3-4737-876f-84e6113fa20b,B,Centro,Desktop,1,42.9,43
dbdd6595-2bde-42fa-bf6e-9f9ebd8a6284,B,Sur,Mobile,0,0,0
abc40957-86ea-4cb8-9f16-0fc9ee4e5efd,A,Norte,Mobile,0,0,0
3c50237e-c534-4f2a-ac98-d53fc80ad10b,B,Sur,Desktop,0,0,0
fb61579a-289e-4390-9c33-5133acae4d63,B,Norte,Mobile,0,0,0
11a0403e-bef6-4754-b33e-ee397b8ab402,B,Norte,Mobile,0,0,0
201b1422-ae68-4e13-8676-a4d055c37d93,B,Norte,Mobile,0,0,0
a964a670-5a03-4a27-b229-bbcefff78d67,B,Norte,Mobile,0,0,0
b881c869-d4ac-4267-804c-07b7d7a17384,A,Norte,Desktop,0,0,0
747f26ad-3a07-44cc-a512-3723b623e137,B,Centro,Desktop,1,33.34,33
4431420c-5ef9-4ac1-bebf-0a805803572c,B,Norte,Desktop,0,0,0
6c1762ee-0339-4fcf-8b5d-4e22c86d8545,B,Sur,Mobile,0,0,0
b890e2f3-aa8e-41ff-8f3b-86cd23ce2468,A,Centro,Desktop,0,0,0
80b6d88d-e7ef-4581-83be-72c38fccdaf5,A,Centro,Mobile,0,0,0
8dfbb437-7fdb-484d-9311-650861a32edc,B,Centro,Mobile,0,0,0
422965a8-6a1f-41bc-b73f-2bfa1f87ffb5,B,Centro,Desktop,0,0,0
2f8aa18d-595a-4466-911f-d18ad874d5be,A,Centro,Mobile,0,0,0
8c71fe79-3c3a-4101-bea9-c1f75549bc42,B,Norte,Mobile,0,0,0
cc8aa5ee-46ca-46c8-b314-e58e6102521d,A,Sur,Mobile,0,0,0
4cb27cfe-7f38-44bd-877f-27ddbd1b9d84,A,Centro,Desktop,0,0,0
a1086c32-0b34-4255-8c62-cb22ca7a1be8,A,Norte,Desktop,0,0,0
7858260e-faf2-4ec5-a981-468f4108776d,A,Centro,Mobile,1,72.28,64
e9508714-9d2a-4d62-a457-4e7d5034a46a,B,Centro,Mobile,0,0,0
4adf3f31-a88d-4074-ad64-817fa7c1ba0a,A,Norte,Mobile,0,0,0
563ee39b-fef4-427d-a326-c29041e0192a,B,Sur,Mobile,1,63.43,56
08a2e92a-3de1-4dfa-a5c6-37a275111b09,B,Centro,Desktop,0,0,0
56a1b1fa-7da8-44b6-bd75-4815f0d1e4a9,B,Centro,Desktop,0,0,0
0516fee0-9d54-4001-87db-ea07b92e6697,B,Centro,Desktop,0,0,0
273590bf-c3a9-452f-b014-1fc927b65ffd,A,Sur,Desktop,0,0,0
f3edf7c7-eeb6-46e2-b18e-d5dbd8b18c2d,B,Norte,Desktop,0,0,0
7541fa17-b411-473a-a01c-46e4d84e1061,B,Centro,Desktop,0,0,0
71e2b4d4-7f33-4d43-b3a0-37e1d9acf328,A,Norte,Desktop,0,0,0
8175b8cf-f857-4ddb-bf44-2aa776b1b789,B,Centro,Desktop,0,0,0
613493b7-9d6d-46ae-87ef-ed0860c7d6fb,B,Norte,Mobile,0,0,0
e438daab-42b4-4fc3-9e98-47283dfa22c6,B,Norte,Mobile,0,0,0
2d1bb030-fa72-47b8-94f6-7dc2eef1d7e6,B,Sur,Mobile,0,0,0
c3363b1c-5700-4f0b-bdf2-2c9bb90d0408,B,Centro,Desktop,0,0,0
c925c96d-a47b-4203-ba91-e270dfec2be2,A,Norte,Mobile,0,0,0
af33503a-ef6a-4e0e-91bb-e3711797d7db,B,Centro,Desktop,0,0,0
f4be1074-576d-40e4-a2fd-7bd84a676702,B,Centro,Desktop,0,0,0
36c6c8e7-bcdf-4240-907f-6896399fc712,A,Norte,Mobile,0,0,0
8aa91ba1-ff0f-4041-b3a2-11a3f6ebf8b5,A,Norte,Mobile,0,0,0
fc80ed14-4629-404b-abc5-9527d418485f,A,Sur,Desktop,0,0,0
145e897f-1d23-4bd6-ac6d-9676aa42749c,B,Centro,Mobile,0,0,0
f59c548e-a8dc-4bd1-91d5-d9497859487b,B,Norte,Mobile,1,51.47,45
205c2b7d-6bba-42b9-a091-d9b781f1bda8,A,Sur,Desktop,0,0,0
bb54834b-dc89-4dec-bc85-ec3781fedd31,B,Centro,Mobile,0,0,0
990610a0-81ce-4465-bd07-8592a622cb2d,A,Norte,Mobile,0,0,0
0119e6c8-ccab-4ac2-8eed-0c7385abdd29,B,Norte,Mobile,0,0,0
cd5f87b2-37b7-441d-ad8f-4d48fa0d1810,B,Norte,Desktop,0,0,0
25f1805d-c0c0-4244-a71b-8a1efc8d93f8,B,Sur,Desktop,0,0,0
b404a850-8e1d-4aee-a6e6-a5b76886226a,A,Norte,Mobile,0,0,0
2f839836-701c-4703-90b9-4b9ed08d6315,A,Norte,Desktop,0,0,0
2cfb01a7-9f4f-4a2e-b8d6-641306b57e92,A,Sur,Desktop,0,0,0
01728ca1-8e6a-4eaf-879a-446eb3da6798,A,Norte,Desktop,0,0,0
ce706aa3-0446-4e26-8b6c-8dc62e0e9308,B,Centro,Desktop,0,0,0
70dbafe2-e1a2-42c6-b818-adeba937caf8,B,Norte,Desktop,0,0,0
00c19973-6738-4c62-9dc3-9850d6347e3e,B,Centro,Desktop,0,0,0
32f4b8cb-98c5-4811-9e0f-0ce8873101ef,B,Norte,Mobile,1,61.75,55
17be063d-3d3e-4079-9627-92385aa6ddd6,B,Norte,Mobile,1,58.22,52
6493a3a3-99d2-4215-85d4-b6b6c2a3e079,B,Centro,Mobile,0,0,0
0bf40f4e-fd26-47fc-b778-219c82e6f62a,B,Centro,Desktop,0,0,0
b0ccbd55-d817-4b77-97bb-c93b8488734c,B,Centro,Mobile,0,0,0
557a89a7-6119-4188-b0c4-997fc67c963e,A,Centro,Mobile,0,0,0
2d5ce585-f79e-40e2-90b3-e8253f81f553,A,Centro,Mobile,0,0,0
5602369b-3643-47fa-8b68-04c532233fc1,A,Centro,Mobile,0,0,0
21476ae3-8cb1-481d-aec3-12da0da39fe0,B,Centro,Mobile,1,50.93,45
8bbbe08c-4ed4-45a8-8f7c-d387502dd754,B,Centro,Desktop,0,0,0
318f6ad4-ae25-471c-9707-397201c44e08,A,Centro,Desktop,0,0,0
3b4155bc-7442-417d-af61-d8e24d070e8a,B,Centro,Desktop,1,46.51,47
c654ad4e-f1af-4c11-9cc6-ec3362252b26,B,Norte,Desktop,0,0,0
ad734050-a903-4920-8870-288aaa412d3f,A,Norte,Desktop,0,0,0
1ef57c4a-29e6-49f0-9271-6be8e1775e02,A,Norte,Mobile,1,50.5,45
32b64356-060a-48cf-82ca-5b90ff5b9dda,B,Sur,Mobile,0,0,0
6b55b6b8-9f45-4d7c-bc3e-ae572a8e6905,B,Sur,Mobile,0,0,0
010e9440-baa3-429d-bb47-7a46c3df16c4,B,Centro,Desktop,0,0,0
93013458-3bd7-4bca-b8b9-ccfaa1c44b56,B,Norte,Mobile,1,97.99,88
046f917a-fac7-47ca-a7de-38f2b3ca7e13,B,Norte,Desktop,0,0,0
ebd68397-10d1-4f02-8de6-c105f558a4e2,B,Sur,Desktop,0,0,0
4ad3dfdf-014d-43ac-b323-c8d4283a8ffa,B,Sur,Mobile,0,0,0
cf43edb1-fccc-4475-a61a-5a19ddbc7f33,B,Norte,Mobile,0,0,0
ffd254e9-61ae-48b6-bc41-937650781363,A,Sur,Desktop,0,0,0
d1784b93-5fed-4c2e-be8c-8b117c4fd991,A,Centro,Desktop,0,0,0
622dce67-ae65-4f23-84d0-ad1a2354686b,A,Norte,Mobile,1,78.2,70
608e11e4-dc72-4aa3-b44e-b3893630bf94,B,Centro,Desktop,0,0,0
0e2326e5-b55c-49c6-a364-41a09ae0323a,B,Centro,Desktop,0,0,0
fb366b58-b88b-46e5-9a89-904ef18f8a3f,B,Sur,Desktop,0,0,0
ecf00275-2793-4c58-8baf-2f5eac9e006d,A,Norte,Mobile,0,0,0
4be75698-a278-45f7-81af-88de817c7287,A,Norte,Mobile,0,0,0
f6cea59b-f158-47f2-bff8-a66afb9e2d6d,A,Norte,Mobile,0,0,0
7d5c531e-09d6-4f16-96e8-6217acbb949c,A,Norte,Desktop,1,38.92,39
952b449b-97cc-45ca-9eae-5f904852a205,B,Centro,Desktop,0,0,0
999edddf-35fe-46e7-a021-0be6e229cb7d,A,Norte,Desktop,0,0,0
12fa17df-f15a-4434-8329-7af1e8864928,A,Centro,Desktop,0,0,0
e07845e9-6fac-4f0a-a427-d4889dce3aaa,B,Norte,Desktop,0,0,0
da7cb206-f4fe-4f69-a493-4e2e0dbbb7c3,A,Centro,Desktop,0,0,0
066c6f71-41ca-47a6-bf3a-0152e18948dd,B,Centro,Mobile,0,0,0
8eee9bfa-7213-4719-bd6f-8522d5884985,B,Centro,Mobile,0,0,0
cac15a7d-7064-4395-8474-391f3ca8c0d3,A,Norte,Desktop,0,0,0
d02dfd6c-5f7a-4c1b-952c-6fa5e1532f4b,B,Norte,Desktop,0,0,0
4e19b1dd-3997-48aa-88d8-f560ee27ae0d,B,Norte,Mobile,1,68.37,61
9a56f638-145f-43a3-8ecd-589ce8063112,B,Norte,Mobile,0,0,0
e6545980-b819-49ff-967e-eb0716f93c3f,A,Norte,Mobile,0,0,0
a2b30be8-cb85-467f-be9f-7da20c45d566,B,Norte,Mobile,0,0,0
47bbee75-ecd7-4225-84ab-3ce626a39cf7,A,Centro,Desktop,0,0,0
2921f052-fd23-4d72-ba88-fab73578841e,A,Sur,Mobile,0,0,0
4918b5a9-5e8c-4c4b-b41a-25df15dc315c,A,Norte,Mobile,0,0,0
7c138c41-1a0f-4fae-916c-1d25086245c9,B,Sur,Desktop,1,44.95,45
7aff4e8b-ec3e-48da-9e67-42ae95946838,A,Norte,Mobile,0,0,0
744e78fc-6972-4c63-b9b5-329c09fadb61,A,Centro,Mobile,1,30.41,27
15e9623d-b8e3-4d31-bb10-4dc5a0d54e0c,B,Centro,Mobile,1,49.79,45
66b451e0-24c8-49b0-b198-bdaf658a3a91,A,Sur,Mobile,0,0,0
23099b8b-0f89-4101-8233-2fcaefd027e8,A,Norte,Mobile,0,0,0
2af9332c-4928-40be-82c1-2086bedf3b5a,A,Norte,Desktop,0,0,0
046867e0-6ef9-4964-a309-6b8113f3c6b8,A,Norte,Mobile,0,0,0
5d6c8bee-3a3f-4d51-812b-0c34e7941281,A,Centro,Desktop,0,0,0
1913c380-dc68-460b-8cdb-aae0fc6d1780,A,Sur,Mobile,0,0,0
59db71be-6f57-4125-ab90-66a11431b1cc,B,Sur,Desktop,0,0,0
423df974-3ede-45ac-867e-9285948ba032,A,Centro,Desktop,1,47.61,48
b83e83b9-60d1-44e1-8ace-61d5d92df549,A,Centro,Mobile,0,0,0
7c04dffb-2fb3-4d3a-83b8-2cc82cf21fbf,B,Sur,Desktop,0,0,0
01304ce8-2b45-4812-84a1-68a06e6b55ff,A,Centro,Mobile,0,0,0
e7df7173-7cfb-4c8c-a184-35353a4b68e2,B,Norte,Mobile,0,0,0
1b81a9bf-9d4b-4d26-9393-3d9bee5630a3,A,Sur,Desktop,1,51.45,51
0a6ad854-17e3-4852-b9a1-1bf418d3c41a,A,Norte,Desktop,0,0,0
fc359447-1fda-48da-b64c-8b47d8b65f3c,A,Norte,Desktop,0,0,0
b99465c4-9e18-4bbc-bf1d-68382b7a6d55,A,Norte,Desktop,0,0,0
7619d922-7578-4dfc-980c-8326b87c6b08,A,Centro,Desktop,1,45.73,46
0056b620-f0db-4192-bd6f-7c72eab44a52,A,Centro,Desktop,0,0,0
b84ba8b7-eeb8-46d2-a605-be475ca10a98,A,Norte,Mobile,0,0,0
51d1b074-4c8a-47f8-ad91-2ddfd6c4d6ac,A,Centro,Mobile,0,0,0
f13ccb29-1649-4a83-b7fd-b23754740089,A,Sur,Mobile,0,0,0
649b9f22-b870-4257-82dd-6f7e20004efe,A,Sur,Mobile,0,0,0
e8925fdd-38f6-4eef-b6cf-19c0c126a5ee,A,Centro,Mobile,0,0,0
b57c5511-4e0e-4794-8221-968f46d8ae13,B,Sur,Desktop,0,0,0
61a22520-b7b7-4b8b-98ef-dcfef216024e,B,Sur,Mobile,0,0,0
bfebdccd-5dbc-4c40-bd23-7c61574a5798,A,Norte,Desktop,1,64.51,65
598b329a-508b-4808-ab73-31dc6b0572aa,B,Norte,Mobile,1,67.38,60
2d15fe83-35b8-4be9-afbd-9f8e44cd527d,B,Centro,Desktop,0,0,0
5dd53db2-069b-459b-b59f-798cc6b97de5,A,Norte,Desktop,0,0,0
af48c82b-032b-4f73-8c47-731519141336,B,Norte,Mobile,0,0,0
0a874da8-be53-480a-84cb-8805013b9f0e,B,Centro,Desktop,0,0,0
b9a732d1-5d13-42d6-9c5d-57bc041520b3,A,Norte,Mobile,0,0,0
c707df85-3828-4173-b3dc-fd89b031cd23,A,Norte,Desktop,0,0,0
ce9f7fd3-0a82-43d5-9635-94d1ab23663c,B,Centro,Mobile,0,0,0
1c2e2b34-2422-4ad7-8dcd-9dc86bd317c9,B,Centro,Mobile,0,0,0
ea8dd5ae-7dc8-4fee-a315-ea33f2593957,A,Sur,Desktop,0,0,0
85debf0b-26c6-4f1d-b4a2-a5b72e09a439,A,Centro,Desktop,0,0,0
6669821b-446b-4f28-a6e5-b7e8e86d7acd,A,Centro,Mobile,0,0,0
348922e7-1dd5-4b08-b365-d432ebaa52f9,A,Norte,Desktop,0,0,0
908c15bc-220a-477d-9dd1-7381e02f9804,B,Norte,Mobile,0,0,0
c0f06401-384e-4c57-82c2-a3bd3f92a1d0,A,Norte,Mobile,0,0,0
daf045e6-b7b3-449b-a8b5-98020e9441ca,A,Sur,Mobile,0,0,0
716ad0f5-bcf8-4991-9f27-3970f280d2f7,B,Centro,Mobile,0,0,0
